uuid,annotator,label,quality,duration_s,duration_tercile,cough_detected,slice
bc048378-1d7f-44ed-a8a8-e2ce7d0a56ae,2,wet,ok,4.38,t1,0.9636,report
bc24d4d9-b66b-4429-8228-6645de25622f,1,dry,ok,7.2,t1,0.9836,report
bc27b4fb-a820-4296-a776-0f0943ba1455,1,dry,ok,9.96,t3,0.97,dev
bc74e39c-ab99-475d-932c-289473b9de54,3,wet,good,8.46,t1,0.8289,dev
bcb56997-8193-4fbb-9b15-8fcaa5fba53b,2,dry,good,9.84,t2,0.9292,report
bcb90b43-185a-4420-a4ca-dafe8f914682,1,dry,ok,9.9,t3,0.8018,dev
bcc118e3-39f2-45f9-8dae-46650d962729,3,wet,ok,9.9,t3,0.9901,report
bce328d8-acfe-4cc9-bc60-e7934f3e6e5f,2,wet,good,9.9,t3,0.9854,report
bcf8e484-3423-4654-83e5-8188ef14e73f,1,dry,ok,5.34,t1,0.9731,report
bcf8e484-3423-4654-83e5-8188ef14e73f,2,dry,good,5.34,t1,0.9731,report
bcf8e484-3423-4654-83e5-8188ef14e73f,3,dry,good,5.34,t1,0.9731,report
bd132860-47c0-4ada-ab34-fa8b6b551685,3,wet,good,9.96,t3,0.9758,dev
bd14922a-f88e-4b99-a338-360789a40b69,3,wet,good,4.38,t1,0.9925,report
bd205be0-24a4-4a28-8262-30bc14bf1faa,1,dry,ok,6.78,t1,0.9373,report
bd3f28af-fb51-4867-b4ce-b56a6b17a79b,3,dry,good,9.96,t3,0.9526,report
bd64a8e8-ad6e-4062-8e99-99ef5caab05b,3,wet,good,6.66,t1,0.9809,report
bdd15ab3-7347-4a29-b5f2-6a63f70bfe6a,2,wet,good,2.7,t1,0.9742,report
bde99a5c-a804-4daf-a4d5-897fb72d5060,1,dry,ok,3.06,t1,0.8553,dev
be265d6b-9bc3-4499-a099-940ad4479dde,3,dry,good,4.2,t1,0.9467,report
be2d9024-401a-42a0-91fd-194567b1d4c1,2,dry,ok,9.9,t3,0.953,report
be48c56b-4a96-43f7-b45c-46d9c0dfd909,1,dry,ok,3.36,t1,0.9748,report
be48c56b-4a96-43f7-b45c-46d9c0dfd909,2,dry,good,3.36,t1,0.9748,report
be48c56b-4a96-43f7-b45c-46d9c0dfd909,3,dry,good,3.36,t1,0.9748,report
be53aed3-5771-4cb6-af3b-1c95dfed2ae5,2,dry,good,9.72,t2,0.9987,report
be5f63f3-2be9-448b-b57e-fa118eddc2e2,1,dry,ok,9.78,t2,0.9417,report
be61b105-27d2-451e-be22-bea152a7d2b7,1,dry,ok,9.9,t3,0.9905,report
be8a660f-d3d7-40c5-8b17-2b080c28790c,1,dry,ok,9.96,t3,0.9264,dev
be920126-b1e2-4117-84e2-461b2230e46e,2,dry,ok,10.02,t3,0.8013,dev
be9d7901-a0ae-4ef1-83f6-d58c5263cd96,2,dry,good,4.8,t1,0.9402,report
beb10920-1bf0-42af-ada7-b73e73919bfa,2,dry,good,4.2,t1,0.8099,report
bec8de9b-7bf3-400e-bd0b-6f08a5f64339,1,dry,ok,3.42,t1,0.9688,report
becfc635-5837-477f-9307-5a1ff0f8a054,2,dry,good,2.34,t1,0.8316,report
bee44bec-7d9e-4618-b2a5-8057627489ff,1,dry,ok,5.88,t1,0.9754,dev
bf4ca169-aab4-466f-8e14-63631e0b3ea0,2,dry,ok,9.9,t3,0.9674,report
bf7f0dd3-eaef-4912-8edc-c919fd98df62,2,dry,ok,9.78,t2,0.9955,report
bf8e9236-0d63-46ed-9855-38a1074c2121,3,wet,good,9.9,t3,0.9497,report
bf990e0e-bbf6-4233-8578-e77aea74a3b1,2,dry,good,10.08,t3,0.9935,dev
bfa6b379-56e3-4144-ac7c-17d7269e9865,2,dry,ok,9.84,t2,0.9566,report
c07875ca-5e1a-4263-9a47-4c06f2b0fbe3,2,dry,good,5.88,t1,0.9888,report
c08b63bb-8c1a-45bf-937e-ef7381b1b731,3,dry,good,9.84,t2,0.9816,report
c0a97228-1fdd-4d87-bdcc-ce8b835ffdd2,3,wet,good,9.84,t2,0.84,dev
c0d601d9-53bc-40d6-b514-95d803f1df02,3,dry,good,9.72,t2,0.9766,report
c1281451-b74b-4659-beb7-11669297e022,2,dry,good,6.24,t1,0.9946,report
c1371e45-804a-42fc-a3f9-5e66d4dc0a23,1,wet,ok,9.84,t2,0.997,dev
c1371e45-804a-42fc-a3f9-5e66d4dc0a23,2,dry,good,9.84,t2,0.997,dev
c1371e45-804a-42fc-a3f9-5e66d4dc0a23,3,wet,good,9.84,t2,0.997,dev
c16f96bf-dc05-445b-aed6-5758aa0ec5c8,3,dry,good,9.78,t2,0.9878,dev
c18be4ba-eaa8-487a-9343-2c45af6c60aa,3,dry,good,9.96,t3,0.8008,report
c1d86c76-5622-4dbb-9da1-65aebf6a0f0b,1,wet,ok,9.9,t3,0.8744,dev
c233a7a1-c6d8-4f5f-8f87-bfd180c6d32e,2,dry,good,9.6,t2,0.9896,report
c2795c09-691f-421d-87eb-60d11ef0a776,2,dry,good,9.66,t2,0.9297,report
c2925320-df66-4a25-8309-3f1cca3dc37e,1,dry,ok,5.94,t1,0.9896,dev
c29f01d2-870f-4aac-94ec-3699fc0ee32a,2,dry,good,9.9,t3,0.9846,report
c2d24716-5e15-4066-855a-2a0c0b7566f6,1,dry,ok,9.78,t2,0.9679,report
c2fc880a-7b05-4c36-affe-5ffe03dbc2b4,1,dry,ok,5.4,t1,0.9966,dev
c3174535-aaef-4c26-b0b5-a38996e54763,2,wet,good,3.18,t1,0.9425,report
c3382b37-9f19-4379-b488-68f636a6c684,1,dry,ok,9.96,t3,0.9763,report
c3382b37-9f19-4379-b488-68f636a6c684,2,dry,good,9.96,t3,0.9763,report
c3382b37-9f19-4379-b488-68f636a6c684,3,dry,good,9.96,t3,0.9763,report
c34d6285-a7d7-4357-9036-cb4a5caec6f6,1,dry,ok,9.9,t3,0.9931,report
c34dae42-797d-41cd-815d-b10d23d8844d,2,wet,ok,8.58,t1,0.9485,report
c35098aa-e1d0-41f2-94b3-38e98f389c9f,1,dry,ok,7.2,t1,0.9714,report
c36e8c36-3dfb-4ffd-98e2-118b6d58febf,1,dry,ok,6.72,t1,0.8786,report
c3bcea97-1dfc-4978-88a2-654bd8303244,3,wet,good,9.78,t2,0.9572,dev
c3c69ce2-8617-4329-8f39-7f7b16daafed,3,wet,good,9.84,t2,0.9792,report
c3cec81d-ff60-4b2b-a3ba-9ff86f268ea2,3,dry,ok,9.78,t2,0.9421,report
c3d0135b-83ef-4aba-b98c-2c8fe50ffeff,2,dry,good,9.96,t3,0.9841,dev
c4393c6c-412f-4f55-b417-9325337295c1,2,dry,good,9.6,t2,0.9522,report
c4961eda-91f5-4fbc-bd90-92f56f7f4deb,1,dry,ok,5.46,t1,0.9235,report
c5260e7e-c927-464a-8946-bf1559afa0cf,1,dry,ok,9.9,t3,0.9896,report
c52f9edf-409b-46dc-8d99-b0b6e0e3a336,3,wet,good,4.74,t1,0.9388,report
c54e2543-7e25-4a57-83fe-6b227220d00c,2,dry,good,9.9,t3,0.9829,report
c55e4ac5-03f1-4432-ada6-be2c30e76bcb,2,dry,good,9.78,t2,0.9901,report
c5868d6c-a411-4f12-b563-0a418224c376,2,dry,ok,9.96,t3,0.9747,report
c591e11e-6fdb-4685-8ae1-44576d877831,1,dry,ok,9.9,t3,0.9523,dev
c5a4c854-9d78-4615-9fdd-519e547e972f,1,dry,good,7.38,t1,0.9973,report
c5f4b9fe-04cd-441b-801f-ae24db6b2fc7,2,dry,good,9.9,t3,0.9624,report
c62a7d17-49e8-4f21-b862-230c26335e4f,3,dry,good,4.98,t1,0.9407,report
c66b8483-8310-437c-9e6d-ab3fc0aa5e98,3,dry,good,5.34,t1,0.9964,dev
c67bffd4-1620-4f80-9b40-5661d595a5a0,1,wet,ok,9.9,t3,0.99,report
c6d2eece-2c2b-4192-939e-0096ad9e3332,3,dry,good,9.96,t3,0.9915,report
c6f428ef-5e9e-4ee9-ac88-aa50b5d435ad,3,dry,good,9.9,t3,0.9881,report
c70a2941-2013-443e-85c3-4996a4886e2c,3,dry,good,9.84,t2,0.9847,report
c723aaaa-0712-4673-80c5-0ddd96a76196,2,dry,good,7.5,t1,0.9962,dev
c7385617-fe9a-4aa9-b609-0128789e3709,3,wet,good,9.6,t2,0.997,dev
c73c0e08-c880-4f04-a432-150d9c955b0c,1,wet,ok,9.06,t2,0.9953,report
c776e24b-6f36-4b9a-b104-fb0a6d617854,2,dry,ok,9.72,t2,0.9792,report
c7aebd2e-f4d8-4af7-82f5-f0d71f93cae2,3,wet,good,6.42,t1,0.9607,report
c8983507-264a-4bbb-8926-8a06afb36bff,1,dry,ok,9.36,t2,0.9655,report
c91f0ba5-6d0e-415a-a27f-b9753d758533,3,dry,ok,9.9,t3,0.9586,report
c91f755a-e37e-4106-a90a-bb0672fdfd24,2,dry,ok,6.48,t1,0.9729,report
c941e62c-e260-4ee9-959e-af91663ac58c,1,dry,ok,9.3,t2,0.9942,report
c941e62c-e260-4ee9-959e-af91663ac58c,2,dry,good,9.3,t2,0.9942,report
c941e62c-e260-4ee9-959e-af91663ac58c,3,dry,good,9.3,t2,0.9942,report
c961a082-77cf-412a-ba8a-66fff0b7bc82,2,dry,ok,9.96,t3,0.8523,report
c9c4445b-fbd3-4f4d-9ca2-282a669d79c4,2,dry,good,9.84,t2,0.9593,report
c9fa0d4d-76d1-41c4-863c-b83bb8908140,1,dry,ok,9.6,t2,0.9903,report
c9fa0d4d-76d1-41c4-863c-b83bb8908140,2,dry,ok,9.6,t2,0.9903,report
c9fa0d4d-76d1-41c4-863c-b83bb8908140,3,dry,good,9.6,t2,0.9903,report
ca8d6795-2841-48a0-9d9b-9e00f9e866c3,2,dry,good,9.84,t2,0.9846,report
cab3fcff-7d53-4f0e-8e81-5b537b268657,1,wet,ok,9.78,t2,0.9672,report
caf07708-037e-44b8-b4f9-abeb76b237f2,1,dry,ok,5.22,t1,0.9894,dev
caf4e7ea-513a-4f81-941a-56e28c49fb6d,2,dry,poor,9.54,t2,0.8724,report
cb513153-e832-4d97-b1dc-23e45c572435,1,dry,ok,6.54,t1,0.9783,dev
cb89e13c-f7b9-4277-8529-85385032e6b2,1,dry,ok,2.7,t1,0.8407,report
cb89e13c-f7b9-4277-8529-85385032e6b2,2,dry,good,2.7,t1,0.8407,report
cb89e13c-f7b9-4277-8529-85385032e6b2,3,dry,good,2.7,t1,0.8407,report
cba605e5-ddfc-498a-afee-4c8fc964863d,3,dry,good,4.86,t1,0.9187,report
cbdd4f1b-a67e-46e3-8f1a-a52da5689294,3,wet,good,9.9,t3,0.8113,report
cbe792ac-397c-4b38-91d3-043fef882f90,1,dry,ok,9.66,t2,0.9303,dev
cbfd3865-b0fe-4f54-86ba-d93c47feeb2f,3,dry,good,8.52,t1,0.9922,report
cc0bc8c7-eb1b-4290-8f64-58c4fe25c58e,2,dry,good,9.42,t2,0.9729,dev
cc47f830-9785-4651-9756-cde2f39fb494,3,wet,good,9.9,t3,0.9857,report
cc5b8aa6-355a-4f4c-bc88-4f1d5bafc5ad,2,wet,good,9.96,t3,0.9968,report
ccdb32af-58f4-4718-9f6e-eec7e0020382,2,wet,good,9.78,t2,0.9945,report
ccdb32af-58f4-4718-9f6e-eec7e0020382,3,wet,good,9.78,t2,0.9945,report
ccdfd92d-e6f1-42ce-8781-ff6d04f7f628,1,dry,ok,9.96,t3,0.9874,dev
cce1d2cc-0c32-4dc3-bdf8-67c330c8758d,3,wet,good,5.7,t1,0.9821,report
cd2970a6-ff70-473b-868b-20133b47ed74,1,dry,ok,9.9,t3,0.9856,report
cd63091b-d9e3-4ff9-a6f0-c2c0b9d65790,3,dry,good,9.9,t3,0.8746,report
cd70f9b7-5ea5-403c-aff7-4804663bfbf6,3,wet,good,6.36,t1,0.9777,report
ce0c319b-da2c-4f90-9050-108a8156acb5,2,dry,ok,9.06,t2,0.9802,report
ce2634a4-1ad5-4e79-bb90-905c03e52afb,2,dry,ok,9.78,t2,0.8929,report
ce468c06-5a71-4498-8b0d-4d75551094b3,1,dry,ok,3.18,t1,0.9259,report
ce7114e2-e1eb-426a-a309-c76332709c1d,3,dry,good,9.78,t2,0.968,report
ceedfac8-9acb-4a08-97de-5fead70cd19e,3,wet,good,8.46,t1,0.9235,report
cf16794b-0a6a-4c43-8785-227bf882d277,3,dry,good,7.26,t1,0.997,report
cf59244a-576d-471e-b853-9871be627fa8,2,wet,ok,9.72,t2,0.9839,report
cf701e11-d828-45d4-ad04-ceceb7920886,1,dry,good,7.68,t1,0.9944,report
cf97b7f8-de05-47f8-8a3c-d3ec1672d25f,3,dry,good,9.18,t2,0.9832,report
cfbda12e-fdc6-4749-a7ec-3a81c3106317,3,dry,good,9.9,t3,0.9683,report
d009cf2d-59a1-4e33-8071-22f5018bd098,3,dry,good,9.78,t2,0.9784,report
d0900d06-18dd-4fa9-94a7-7dc1e4d0f125,1,dry,good,8.76,t1,0.9906,report
d0a4cbf7-263d-49f1-978d-8cf767546e3c,2,wet,good,9.9,t3,0.9944,report
d0d4e84a-3692-46e2-a168-463896fb9d31,2,dry,ok,9.78,t2,0.9842,report
d0eec145-0080-4dab-b0bb-a22656bb81ed,2,dry,ok,5.64,t1,0.9109,report
d101742f-52a3-4ed3-a4bb-46f65d02fc2a,2,dry,good,9.9,t3,0.9949,dev
d11e501c-6f48-4028-8198-9075c67ce238,3,wet,good,9.84,t2,0.99,report
d1a21158-7a3b-4313-8fc3-0472b257b4c7,2,dry,good,9.78,t2,0.9829,dev
d1c5cabc-edf9-4244-9ba4-a379bf154e29,3,dry,good,9.84,t2,0.9824,report
d2728113-e256-436c-a7be-b3e846ada715,3,wet,good,6.24,t1,0.9217,dev
d27e741d-a621-46f1-b121-c2ea3f8b8a94,2,dry,good,5.22,t1,0.998,report
d293ce7d-1898-4c66-bfd2-c3c329e82408,3,dry,good,9.96,t3,0.9715,dev
d2a55629-24e2-4460-8a0a-b7065927ee07,2,dry,good,9.9,t3,0.9962,report
d2c91dbb-f9d3-4d93-ac4d-1b0245631c82,1,dry,ok,9.78,t2,0.8821,report
d36b2344-52ea-4ba3-ba59-342ad523a675,2,dry,good,9.96,t3,0.9819,dev
d3ea88bd-d578-44dd-aadd-391f8559bdc5,3,dry,good,9.96,t3,0.9797,report
d474b19c-bc88-4c58-8cfc-5bca2308077c,1,dry,ok,9.96,t3,0.9956,report
d4e4b900-939e-48e9-ad9f-bf9eee425303,3,wet,good,3.18,t1,0.9824,report
d50fb043-08aa-4960-94f7-e9bbc690e70d,3,wet,good,9.78,t2,0.9637,dev
d551a262-676b-4856-ae36-5b6334c6b586,2,dry,good,4.5,t1,0.9953,dev
d57e15cf-e837-4e9e-a777-c3ee24fcb72b,1,dry,ok,9.72,t2,0.9601,report
d5908fa3-9410-4f60-ba27-a57cace776ae,2,wet,ok,9.6,t2,0.8197,dev
d5a1411d-d312-44b1-a37d-a387ec13df1a,1,dry,ok,5.4,t1,0.9209,dev
d5a1411d-d312-44b1-a37d-a387ec13df1a,2,dry,good,5.4,t1,0.9209,dev
d5a1411d-d312-44b1-a37d-a387ec13df1a,3,dry,good,5.4,t1,0.9209,dev
d5c506d9-9b17-4886-b5b3-999f8ee8060a,3,dry,good,9.84,t2,0.9911,report
d5e9a1af-2571-40f7-99c7-77cfe71657c5,2,dry,ok,9.6,t2,0.9965,report
d66c93d7-6aac-4876-9252-66d9bf26323f,2,dry,good,4.02,t1,0.9224,report
d6d428e1-3829-41e9-aa09-5f05e5eb058b,1,dry,ok,10.02,t3,0.9901,report
d6de71ae-5b92-4a91-a656-bd0d33fa6189,1,dry,poor,9.9,t3,0.9815,dev
d6f624cb-757b-441c-bf5f-e22dc914277b,1,dry,ok,9.78,t2,0.8468,report
d70f7518-e3e8-46f3-a4fe-fa43363f16ca,2,dry,ok,2.34,t1,0.838,report
d769f90f-8183-4c42-8ea6-cf992ee40a64,2,dry,ok,9.78,t2,0.8223,report
d769f90f-8183-4c42-8ea6-cf992ee40a64,3,dry,good,9.78,t2,0.8223,report
d789e459-6db1-4481-af44-db7427304108,2,dry,ok,9.78,t2,0.9452,report
d78b572d-ec2a-420c-9a0c-f3c4e9d89da3,1,dry,ok,9.84,t2,0.9877,report
d7f614a8-8661-47dd-ad5b-97f23e5808e9,2,wet,ok,9.72,t2,0.9605,dev
d801aaa2-a086-4213-a552-7dd6fbf53943,2,dry,ok,9.54,t2,0.8788,report
d81285fa-a717-47d7-8eea-e25aa65439f0,3,dry,good,5.34,t1,0.8189,report
d81adbaa-3240-4f17-85c7-e523292d7ac0,3,dry,good,9.9,t3,0.9358,report
d8660e7e-fc21-4583-9c37-4e9ca911ad17,3,dry,good,4.14,t1,0.9491,report
d8dd429e-db29-4389-96a3-e68e6d8a6b77,3,dry,good,4.86,t1,0.8294,dev
d8fc622d-69af-4433-9f5d-e885f50966f9,3,dry,good,9.72,t2,0.9217,report
d910ef6f-6f27-4e94-9f70-33469431e341,2,wet,ok,9.84,t2,0.9341,report
d92e70af-5bec-4d14-a60e-5a3806e24e75,2,dry,ok,6.48,t1,0.9931,report
d93b74aa-faed-4737-9d5e-540e0fbdb961,3,dry,good,4.14,t1,0.9782,report
d9b4a30f-682d-4889-b65f-b359f4ebc74d,1,wet,ok,9.9,t3,0.9101,report
d9b4a30f-682d-4889-b65f-b359f4ebc74d,2,wet,ok,9.9,t3,0.9101,report
d9b4a30f-682d-4889-b65f-b359f4ebc74d,3,wet,good,9.9,t3,0.9101,report
d9df9ee0-aa06-4c4c-953d-939a6a8b6a8e,3,wet,good,9.78,t2,0.9737,report
da1428b5-d5e2-4f78-8371-d7ac4316baea,1,dry,ok,6.66,t1,0.8949,report
da1fad02-0141-4cbb-96bd-408bad5641b0,2,dry,poor,2.1,t1,0.9757,report
dabd8101-b56b-40cd-84c6-169b7f8c6fbc,3,wet,good,7.14,t1,0.9843,report
dacc51e7-099f-48b3-9462-d9ef5c8c9d3d,2,dry,ok,9.84,t2,0.9652,report
db0a337d-5bfb-41a7-980a-7516a8afb3ab,2,dry,good,9.84,t2,0.9813,report
dbc6f669-469e-4306-acdc-f46039006148,3,dry,good,9.72,t2,0.8299,report
dc17e768-40f6-462e-99ad-80292586ac3a,3,dry,good,9.3,t2,0.9896,dev
dc2d0ff1-8f06-4deb-a95f-bdac66488319,3,dry,good,6.06,t1,0.9817,dev
dc52c21c-6602-44ef-b982-9771f4fb76c1,2,dry,good,9.9,t3,0.9898,report
dc58218c-f021-4ec8-85ed-04ad4004ae92,1,dry,ok,5.52,t1,0.9864,report
dc994f21-ea5e-4236-bc48-2fd980feb2f8,2,wet,ok,9.78,t2,0.868,report
dcb7cded-c3bf-4835-9f1f-efac118a40c1,2,dry,good,5.34,t1,0.9133,report
dccd10ed-751e-462c-9513-340d89510ea6,2,wet,good,9.9,t3,0.9902,report
dcd6359c-4fbc-44ea-93b0-f1da55eb3a75,2,dry,good,9.72,t2,0.9951,report
dd3e8166-0375-4882-b037-add3a813f84f,2,dry,ok,9.6,t2,0.8056,report
dd489c88-affc-4142-ac56-752c3a433991,2,dry,ok,9.84,t2,0.9453,dev
dd5cd67a-68c9-4c8c-8eef-4925989ecb98,2,dry,good,9.9,t3,0.9901,dev
dd774ccf-3980-4eda-90d9-aa2fa57bde32,1,dry,ok,3.42,t1,0.9632,report
dd7e32e6-a949-4c92-a5b1-628edbb65144,1,dry,ok,7.02,t1,0.9715,report
dddb1a55-d976-40bc-ad41-cdc713623e03,1,dry,ok,9.9,t3,0.8917,report
dddb1a55-d976-40bc-ad41-cdc713623e03,2,dry,ok,9.9,t3,0.8917,report
dddb1a55-d976-40bc-ad41-cdc713623e03,3,wet,good,9.9,t3,0.8917,report
de39c600-5209-4974-954b-0a07f2ed4b6e,2,dry,ok,9.9,t3,0.9367,report
de543d13-541c-4ad7-bb3c-c5c302de3aaf,1,wet,ok,9.48,t2,0.8901,report
de543d13-541c-4ad7-bb3c-c5c302de3aaf,2,wet,good,9.48,t2,0.8901,report
de543d13-541c-4ad7-bb3c-c5c302de3aaf,3,wet,good,9.48,t2,0.8901,report
de56cd32-fa6d-427c-89b9-a4ab4757ea58,3,dry,good,8.1,t1,0.9827,report
de67d064-eff4-40c4-ab46-b115d0691e1f,1,dry,ok,9.12,t2,0.8771,dev
de6c2eaa-887e-4e96-8b30-26a354bf625f,3,wet,good,7.92,t1,0.9757,report
de7b422a-c5cb-4b9a-9bbd-1c4545ead02c,1,dry,ok,9.96,t3,0.9398,dev
dea47426-a6cb-4ab4-a3aa-8dad29db8183,2,dry,good,9.84,t2,0.974,dev
dec024bb-bb3f-49ba-8a42-b1420d56a2e0,3,dry,good,9.96,t3,0.9766,report
deca9f96-463f-4198-baf0-19c42446ec19,2,dry,good,9.9,t3,0.9875,dev
dee8c009-e2f7-4258-9c17-98f8ef49345d,1,dry,ok,9.06,t2,0.972,report
deec748e-a51e-4a37-a7fb-47df7b035292,2,wet,ok,5.82,t1,0.9631,report
df09794b-095c-4ae9-8968-945ccc7b5668,1,dry,ok,8.52,t1,0.9703,report
df17949b-3eb0-45a5-801b-7a7f3985031e,3,wet,good,9.84,t2,0.9958,report
df35b241-5aff-4f49-80f6-4ef5fabc115c,2,dry,good,8.22,t1,0.9539,dev
df6cf29a-fcf8-4b96-ab4f-19e018c3b297,1,dry,ok,9.96,t3,0.9375,dev
df9cd86e-9e40-4da9-8291-3bc7f86b33f2,2,dry,good,9.66,t2,0.9569,report
dfa97006-e494-4c73-ba46-2fe805aec1cd,3,wet,good,2.34,t1,0.9787,dev
dfb0a442-3453-4d42-b355-b68eda2a9865,3,dry,good,9.9,t3,0.8352,report
dfe7b783-c80f-4357-b72e-63e875bf9ec3,1,dry,ok,9.84,t2,0.9788,report
dff83863-6ceb-416a-9846-26b13bab1bfa,3,wet,good,6.06,t1,0.8557,dev
dffa7256-7298-4c53-aaf5-4276f552e3fb,2,dry,good,9.9,t3,0.9912,report
e0107451-503c-48b0-9a9e-675a3a0c834e,3,dry,good,9.78,t2,0.9121,report
e0177fc1-39ec-433c-b5cb-6c71b859a88c,2,dry,good,7.32,t1,0.8277,dev
e024dc48-fbdd-4845-ac13-cbe67c60446a,2,dry,good,3.78,t1,0.9643,dev
e048aa97-7313-48f8-99f7-0f2795bf4a48,3,wet,good,7.74,t1,0.9683,report
e08e7dcf-5219-4eb7-9d74-c5605830db06,1,dry,ok,10.02,t3,0.9853,dev
e08e7dcf-5219-4eb7-9d74-c5605830db06,2,wet,good,10.02,t3,0.9853,dev
e08e7dcf-5219-4eb7-9d74-c5605830db06,3,wet,good,10.02,t3,0.9853,dev
e0c631a6-5e7e-4f5a-8a07-d27f0ecbfb65,2,dry,good,9.36,t2,0.9299,report
e0f90aa2-e38a-446a-aade-19b461eb2bf8,3,dry,good,8.28,t1,0.9292,report
e1259ecf-0b60-4106-9852-61c945065ab1,2,dry,good,8.28,t1,0.9695,report
e16268c9-dc19-43d9-b55b-b01258603ae5,3,wet,good,8.7,t1,0.8789,report
e18efb30-aea1-4cf9-aadb-0afe4c51c7df,2,dry,good,9.78,t2,0.9906,report
e1b9d3d1-61f8-4957-923b-e2715d7fabb1,1,dry,ok,5.58,t1,0.9747,report
e1b9d3d1-61f8-4957-923b-e2715d7fabb1,2,dry,good,5.58,t1,0.9747,report
e1b9d3d1-61f8-4957-923b-e2715d7fabb1,3,dry,good,5.58,t1,0.9747,report
e247085a-cf34-45be-b3c1-3c609c7d2bf1,2,wet,good,9.9,t3,0.9481,dev
e2719794-cda2-484d-9147-7d526bd86148,3,dry,good,9.78,t2,0.9976,report
e272246a-5c0e-4549-83b0-8330cfce867e,2,wet,good,9.96,t3,0.9927,report
e2a72896-8aac-4254-81f4-97812b05d4d4,1,wet,ok,9.3,t2,0.9985,dev
e31a34d6-2e8f-42b1-b633-7569897a8dc8,3,wet,good,9.9,t3,0.8983,report
e34cdc7f-07c9-42fe-b7df-6dc80b56fe73,1,dry,ok,9.78,t2,0.9667,dev
e34e8af3-7bcc-4e7d-9951-553af852bc8c,3,dry,good,4.38,t1,0.9641,report
e34e8cb1-f615-4542-849a-d6e6f7e7f6e2,3,wet,good,9.9,t3,0.9914,report
e35305cb-6b8a-4c37-a216-3857fab648e7,3,wet,good,9.0,t2,0.851,dev
e36c0dda-a5cb-4398-ae8f-235320a729e4,3,dry,good,5.34,t1,0.9402,report
e3bc1069-6c55-448f-8d73-8d6b8aaa715a,3,dry,good,7.56,t1,0.9815,report
e4714f0e-c191-42dc-9928-78da49129e16,2,dry,good,7.44,t1,0.9962,dev
e4729edf-12e5-4ba9-883e-1114c32b90f0,3,wet,good,4.8,t1,0.9881,report
e4740bf9-f9ea-47f9-9fbd-1a285654a9de,1,dry,ok,9.84,t2,0.973,report
e4ec845a-b80b-409b-afa0-81abc3ae3dc7,3,dry,good,6.84,t1,0.9408,report
e539d599-6d07-4174-9f29-a562ced58b68,3,dry,good,9.96,t3,0.973,dev
e56b40e6-935c-41c6-a04f-cfa133d69cec,1,dry,ok,9.9,t3,0.9569,dev
e56b40e6-935c-41c6-a04f-cfa133d69cec,2,dry,good,9.9,t3,0.9569,dev
e56b40e6-935c-41c6-a04f-cfa133d69cec,3,dry,good,9.9,t3,0.9569,dev
e56ea219-e97c-45c4-8222-5ecf168445b5,1,dry,ok,9.9,t3,0.9911,dev
e56ea219-e97c-45c4-8222-5ecf168445b5,2,dry,ok,9.9,t3,0.9911,dev
e56ea219-e97c-45c4-8222-5ecf168445b5,3,dry,good,9.9,t3,0.9911,dev
e58d45f3-7d6e-48e6-801b-eafc15f1ec85,3,dry,good,9.72,t2,0.981,report
e5a8a140-d910-47da-b3d6-96941e084028,1,dry,poor,7.92,t1,0.9767,report
e5e07345-f99d-4051-a5be-ec195c931772,3,dry,good,9.9,t3,0.9899,report
e5e9bc03-88b3-432f-b8d1-ca8891b72912,3,dry,good,9.6,t2,0.8514,dev
e614bfdf-0264-4094-8585-a1cd4068f503,2,dry,good,9.66,t2,0.9475,dev
e6264c42-d888-4a82-97ac-6c5a40c1cc19,2,dry,good,5.4,t1,0.9605,report
e6448323-4be3-4fac-ba98-33aee0de0817,2,dry,good,9.36,t2,0.9142,report
e6448323-4be3-4fac-ba98-33aee0de0817,3,dry,good,9.36,t2,0.9142,report
e659824f-fb7b-4b6b-86da-5c629e1ce0fd,1,dry,ok,9.78,t2,0.9923,report
e659ca3c-b237-4fa7-b612-ac29fcac79d0,2,dry,good,9.78,t2,0.9716,dev
e667faac-9ba9-472e-8a97-ad47887d5108,2,dry,good,9.9,t3,0.995,dev
e6788288-778c-46d3-9d83-c4c2eb6f707d,2,wet,ok,5.16,t1,0.9636,report
e6a6d19c-2ff0-4c1a-aa5f-f432c9a8b55e,1,dry,ok,9.96,t3,0.9218,report
e6b18767-9e15-44cb-a8f5-565a90c4d17e,3,dry,good,9.84,t2,0.9529,report
e6d07d7b-cd63-4f81-8dbd-3ab87104fbf0,2,dry,good,9.9,t3,0.9965,report
e6d21be3-e101-41cc-bc17-f470d41fcdb9,2,wet,good,4.68,t1,0.9738,report
e73d5a4e-b7cc-416b-8103-8aabacf3b8fe,3,dry,good,9.54,t2,0.9263,dev
e79d0700-f58c-49fb-ac01-4de73d7d4a7d,3,dry,good,9.84,t2,0.9945,report
e7bd9488-4878-404b-bc30-da40ac705462,1,dry,ok,9.06,t2,0.9795,report
e804a68f-0030-4b55-b452-a2fa4f6211ed,3,wet,good,9.84,t2,0.9422,dev
e83d9943-0a3b-4492-a260-25dffff666b2,2,dry,good,9.78,t2,0.9443,report
e8537e2a-98b1-4ddd-8237-3835215218b4,1,dry,ok,9.72,t2,0.9956,report
e86fec7f-8158-4d9c-a8b8-889a793cb0bd,2,wet,good,8.4,t1,0.8339,dev
