participant_identifier,duration_s,rms,peak,clip_frac,near_silence_frac,zero_frac,size_bytes,sample_rate,log_rms,crest_factor
P0007969,3.6693333333333333,1626.508253989624,26451.0,0.0,0.7848666878633721,0.27097338299418605,352300.0,48000.0,7.3948054456456696,16.262444371310565
P0007971,1.792,3759.5745500534745,32768.0,0.0011044456845238095,0.6074335007440477,0.14689127604166666,172076.0,48000.0,8.232327030575599,8.71587983260638
P0007974,3.7546666666666666,2792.766447545595,27605.0,0.0,0.7048839222301136,0.5622503107244318,360492.0,48000.0,7.935145945609191,9.884464210836747
P0007976,3.622312925170068,2265.50517841584,27993.0,0.0,0.46545097155448717,0.08437249599358974,319532.0,44100.0,7.7259943551415144,12.356184513143253
P0007977,3.7546666666666666,2856.9858759940216,32768.0,1.1097301136363637e-05,0.7726634632457386,0.54461669921875,720940.0,96000.0,7.957872416558085,11.46943016950956
P0007978,3.1573333333333333,5502.469795010573,32768.0,3.299197635135135e-05,0.6505423880912162,0.04289616765202703,303148.0,48000.0,8.613134044124696,5.955144002736153
P0007981,4.266666666666667,547.5471510179653,4965.0,0.0,0.700947265625,0.5335693359375,409644.0,48000.0,6.307273239590302,9.067712234024624
P0007982,3.925333333333333,3476.931041610275,32768.0,0.0004352072010869565,0.623397163722826,0.05741550611413043,376876.0,48000.0,8.154192867693597,9.424403190008249
P0007984,3.328,1412.1167861612628,23742.0,0.0,0.7250913962339743,0.09619140625,319532.0,48000.0,7.253553030480189,16.81305698838415
P0007986,5.034666666666666,989.9113847699198,24820.0,0.0,0.9118817862817796,0.16244868908898305,483372.0,48000.0,6.898625110321609,25.072951358917564
P0007988,3.072,4302.504201561324,32768.0,0.00020345052083333334,0.4317830403645833,0.026774088541666668,294956.0,48000.0,8.367184900401664,7.616029750325703
P0007989,2.986666666666667,2650.9966991001306,27832.0,0.0,0.6443777901785714,0.22001953125,286764.0,48000.0,7.88306810662177,10.498692815965011
P0007993,2.986666666666667,2741.8586376660483,32768.0,0.0005650111607142858,0.7136021205357143,0.09201311383928572,286764.0,48000.0,7.9167559539428245,11.951017295290303
P0007995,4.181333333333333,2176.4945834438468,32768.0,0.00011459661989795919,0.8431770169005102,0.12779516103316327,401452.0,48000.0,7.685930221212128,15.05540158438458
P0007996,5.461333333333333,2412.1704240621775,30282.0,0.0,0.8865280151367188,0.8596458435058594,524332.0,48000.0,7.788696690591526,12.553839354763136
P0007999,3.1573333333333333,230.3954480887155,4991.0,0.0,0.8887576541385135,0.1593116554054054,303148.0,48000.0,5.444128143385091,21.662754370288233
P0008000,7.338666666666667,2913.1142665072052,32768.0,0.0019360919331395349,0.48675395167151164,0.048754315043604654,704556.0,48000.0,7.977321198926359,11.24844307575935
P0008001,4.266666666666667,2929.726316531186,28922.0,0.0,0.7468212890625,0.477919921875,409644.0,48000.0,7.98300556089265,9.871911869991308
P0008002,2.56,829.7289705041129,26651.0,0.0,0.7880533854166667,0.6933675130208333,245804.0,48000.0,6.722303593046247,32.12012711063434
P0005549,4.522666666666667,490.7321175437888,16284.0,0.0,0.8943009286556604,0.12550210053066038,434220.0,48000.0,6.197934091674117,33.18307365222284
P0005550,3.6693333333333333,1912.7510943844363,27281.0,0.0,0.6473530614098837,0.5679846475290697,352300.0,48000.0,7.556820518825126,14.262702596317341
P0005553,5.546666666666667,3548.818463183262,32767.0,3.7560096153846156e-06,0.8458383413461539,0.27703951322115383,532524.0,48000.0,8.174651744030438,9.233213910468395
P0005554,5.290666666666667,1432.4714050844134,31131.0,0.0,0.8363706527217742,0.12957566784274194,507948.0,48000.0,7.267854337502852,21.73237098449708
P0005555,2.3893333333333335,2589.3136493766615,30779.0,0.0,0.81756591796875,0.6799054827008929,229420.0,48000.0,7.859534247506982,11.886933824103425
P0005557,4.181333333333333,373.4393387181486,7502.0,0.0,0.9160206074617347,0.21010044642857142,401452.0,48000.0,5.9254298104464045,20.088938743654982
P0005558,2.474666666666667,1279.5083565492612,21734.0,0.0,0.8637611126077587,0.12917564655172414,237612.0,48000.0,7.155012431623176,16.98621184358498
P0005560,3.498666666666667,2885.965850799808,31939.0,0.0,0.6775676448170732,0.3828244092987805,335916.0,48000.0,7.967961350981895,11.067005519534286
P0005562,2.986666666666667,2172.131149065093,32768.0,1.3950892857142857e-05,0.5899274553571429,0.04532645089285714,286764.0,48000.0,7.683924332353794,15.085645272426849
P0005563,4.551111111111111,896.1362526339605,22764.0,0.0,0.8251554528061225,0.6800113600127551,401452.0,44100.0,6.799207748666095,25.402387118103654
P0005564,3.6693333333333333,2667.8241801164127,27869.0,0.0,0.6883743640988372,0.6569540334302325,352300.0,48000.0,7.889393272418801,10.446340582599213
P0005565,3.4133333333333336,2211.8304364475925,32195.0,0.0,0.863885498046875,0.487908935546875,327724.0,48000.0,7.702027715537334,14.555817421381377
P0005566,5.294149659863946,136.2009744224615,4455.0,0.0,0.8934219092653509,0.11885793585526316,466988.0,44100.0,4.921446817471094,32.70901708932706
P0005569,4.6439909297052155,1709.5481376425153,32767.0,2.9296875e-05,0.7368701171875,0.11935546875,409644.0,44100.0,7.444569146461022,19.167053140233225
P0005570,4.010666666666666,3903.3160001731153,28128.0,0.0,0.6060037815824468,0.48990192819148937,385068.0,48000.0,8.269837886924597,7.206180590745226
P0005571,2.7306666666666666,2366.637017189882,32768.0,0.00016021728515625,0.7889938354492188,0.10474395751953125,262188.0,48000.0,7.769647697594618,13.845807262363582
P0005574,3.328,2424.6111849621248,20423.0,0.0,0.45927233573717946,0.19218875200320512,319532.0,48000.0,7.793838806652017,8.423206214117423
P0005575,5.802666666666667,2793.1267356329004,32014.0,0.0,0.6033756031709558,0.3908835018382353,557100.0,48000.0,7.935274898714054,11.46170690773701
P0005577,3.072,2411.4249886075413,29508.0,0.0,0.6759914822048612,0.3965928819444444,294956.0,48000.0,7.788387739924586,12.236748038771436
P0005578,4.181333333333333,1825.5613833168723,30848.0,0.0,0.6940868144132653,0.6424236686862245,401452.0,48000.0,7.510190452742558,16.89781580717664
P0005579,3.84,2533.4920559836387,31572.0,0.0,0.8360948350694445,0.3620551215277778,368684.0,48000.0,7.837748523555011,12.461850798158347
P0005582,3.4133333333333336,2070.6491674742883,27048.0,0.0,0.68031005859375,0.408392333984375,327724.0,48000.0,7.6361002683259604,13.06257014701299
P0005583,3.072,1808.9210190910662,25672.0,0.0,0.8774278428819444,0.0788845486111111,294956.0,48000.0,7.50103848744651,14.191885510228243
P0005586,3.6693333333333333,3990.198789826128,32768.0,0.00017600835755813952,0.4688010992005814,0.054676144622093026,352300.0,48000.0,8.29184691333625,8.21212218387236
P0005587,2.2186666666666666,3295.649919886325,32768.0,0.0013521634615384615,0.7125995342548077,0.3129695012019231,213036.0,48000.0,8.100662056022598,9.942803634046273
P0005590,3.4133333333333336,2279.523215952281,30964.0,0.0,0.5581298828125,0.121856689453125,327724.0,48000.0,7.7321601763026475,13.583542287833671
P0005592,3.7546666666666666,5129.153453939381,31979.0,0.0,0.4751808860085227,0.3763483220880682,360492.0,48000.0,8.54289085076604,6.234752047715145
P0005593,2.816,58.75871795961092,1208.0,0.0,0.9191006747159091,0.8583170572916666,270380.0,48000.0,4.090315087442012,20.558651412540797
P0005594,5.973333333333334,2740.330589353665,32768.0,0.0013462611607142857,0.6401960100446429,0.05599190848214286,573484.0,48000.0,7.91619869806099,11.957681356874797
P0005595,3.1573333333333333,2782.858099790051,32768.0,0.001148120777027027,0.7621674408783784,0.41781698690878377,303148.0,48000.0,7.931593050252301,11.774944616277907
P0005596,6.058666666666666,2054.0170981271785,32767.0,3.438600352112676e-06,0.6566935794454225,0.43262406470070425,581676.0,48000.0,7.628039447152257,15.95264227832402
P0005597,6.485333333333333,1539.4516260184143,32767.0,6.424753289473684e-06,0.5537205746299342,0.06364360608552631,622636.0,48000.0,7.339830916062618,21.284851986370093
P0005598,6.229333333333333,824.9056437608275,28381.0,0.0,0.6674436804366438,0.03331683433219178,598060.0,48000.0,6.716480534260847,34.405147079093524
P0005601,4.365351473922902,2046.3277512451216,32767.0,2.0777925531914893e-05,0.723887342087766,0.2999916888297872,385068.0,44100.0,7.624290685812394,16.01258643931617
P0005602,4.608,3903.0850621806503,29874.0,0.0,0.47254322193287035,0.3806107132523148,442412.0,48000.0,8.269778735764023,7.653945410890371
P0005603,4.266666666666667,2961.0330394258162,32768.0,3.41796875e-05,0.750009765625,0.1043408203125,409644.0,48000.0,7.993631149196937,11.066408095987704
P0005605,4.437333333333333,712.6499443986436,14294.0,0.0,0.6450430063100961,0.0757915790264423,426028.0,48000.0,6.570392568164534,20.057533312574197
P0005607,4.922630385487528,1971.2715633836144,26028.0,0.0,0.6282659566627359,0.1752330852004717,434220.0,44100.0,7.58694123530806,13.203660258412445
P0005608,5.461333333333333,1749.9834426532575,29026.0,0.0,0.7672805786132812,0.6783370971679688,524332.0,48000.0,7.467932876303541,16.586442644266
P0005610,1.536,1201.8578599899301,17410.0,0.0,0.8210177951388888,0.10484483506944445,147500.0,48000.0,7.092455554372035,14.485906012322776
P0005612,3.4133333333333336,474.02576397116565,9677.0,0.0,0.740130615234375,0.104766845703125,327724.0,48000.0,6.163369042503005,20.41450219690638
P0005613,10.325333333333333,651.3848816956403,25408.0,0.0,0.9693976788481405,0.9491400600464877,991276.0,48000.0,6.480634697111768,39.00612481797342
P0005614,5.294149659863946,1174.2426819866869,26926.0,0.0,0.8745673999451754,0.2716685512609649,466988.0,44100.0,7.069229943113262,22.930523999026587
P0005615,3.1573333333333333,3795.4850254882654,32768.0,6.598395270270271e-06,0.7120988175675675,0.09134818412162163,303148.0,48000.0,8.241830924351625,8.63341569784641
P0005616,2.816,2141.1350551613264,32768.0,0.0005918560606060606,0.9001834753787878,0.11808268229166667,270380.0,48000.0,7.669558299982403,15.304032279979532
P0005617,3.498666666666667,471.1108953999865,9771.0,0.0,0.6325385861280488,0.07712461890243902,335916.0,48000.0,6.157213905870951,20.740339685167765
P0005618,2.816,2633.2393024735716,32768.0,0.0006806344696969697,0.8724032315340909,0.15691583806818182,270380.0,48000.0,7.876349729533201,12.443988652761814
P0005619,3.1573333333333333,80.30972182727731,1859.0,0.0,0.8823770059121622,0.37261797930743246,303148.0,48000.0,4.398265589075994,23.14788244410828
P0005621,5.12,2364.0309952598927,25473.0,0.0,0.31484375,0.07673746744791667,491564.0,48000.0,7.768546406658289,10.775239432589935
P0005623,3.1573333333333333,64.81953939918347,1473.0,0.0,0.926342113597973,0.8223909945101351,303148.0,48000.0,4.186916745605316,22.72462923418784
P0005624,5.461333333333333,2066.4765373548325,32768.0,0.000274658203125,0.7485580444335938,0.42110443115234375,524332.0,48000.0,7.634084078516565,15.856942678830707
P0005625,3.84,2177.3746878209076,27195.0,0.0,0.8016438802083333,0.7535861545138889,368684.0,48000.0,7.686334321672554,12.489811768319932
P0005626,3.84,3265.822147903359,32768.0,5.4253472222222224e-06,0.6587348090277778,0.08359917534722222,368684.0,48000.0,8.091572971154832,10.033614359871633
P0005627,4.437333333333333,2466.841013253559,29593.0,0.0,0.59716796875,0.5277334359975961,426028.0,48000.0,7.811098963685098,11.996314250085087
P0005628,3.2426666666666666,3063.739778021693,32618.0,0.0,0.6503520764802632,0.5600264699835527,311340.0,48000.0,8.02771794363116,10.64646554971171
P0005629,5.376,3614.107973891739,25971.0,0.0,0.46191793774801587,0.278045169890873,516140.0,48000.0,8.192877002443286,7.18600556142952
P0005632,10.154666666666667,1731.56627293094,32768.0,0.00014361213235294118,0.6477830389968487,0.04175215007878151,974892.0,48000.0,7.457358983106431,18.92390751207936
P0005635,3.328,1566.1533307026273,25748.0,0.0,0.7678410456730769,0.1291816907051282,319532.0,48000.0,7.357016087411173,16.440280459916508
P0005636,6.408707482993197,1807.746701085567,26027.0,0.0,0.6178102355072463,0.0485061424365942,565292.0,44100.0,7.500389454079796,14.3974816739293
P0005637,3.1573333333333333,1459.7976851558979,24804.0,0.0,0.8685401710304054,0.8420212204391891,303148.0,48000.0,7.286737925198086,16.991395624342346
P0005638,3.2426666666666666,4600.9427855573185,32768.0,0.012586091694078948,0.6412096525493421,0.27852590460526316,311340.0,48000.0,8.434233838001147,7.1220185790733845
P0005639,4.010666666666666,1451.7424262510615,24693.0,0.0,0.9095381067154256,0.18866875831117022,385068.0,48000.0,7.281208377553955,17.009215652496632
P0005640,4.864,2031.8856704678515,29745.0,0.0,0.7286998012609649,0.12246864720394737,466988.0,48000.0,7.617211575189077,14.639111064323039
P0005641,3.498666666666667,3092.638155025525,32768.0,1.1909298780487805e-05,0.6614841368140244,0.40689310213414637,335916.0,48000.0,8.037103073752563,10.59548461779841
P0005642,2.1333333333333333,1608.6696097915185,29588.0,0.0,0.767109375,0.189267578125,204844.0,48000.0,7.383784225610171,18.3928382931385
P0005644,7.594666666666667,2451.8773972794015,32768.0,1.9202071629213483e-05,0.6423970768960674,0.1527223051264045,729132.0,48000.0,7.805017062283525,13.364452903047251
P0005645,4.829750566893424,2531.1351829697305,26028.0,0.0,0.71575927734375,0.43306790865384615,426028.0,44100.0,7.836818171637354,10.283133107672102
P0005649,4.181333333333333,3994.5883868411765,28079.0,0.0,0.6754623724489796,0.652717434630102,401452.0,48000.0,8.29294612816693,7.029259908853128
P0005650,3.1573333333333333,2446.8142621634456,28490.0,0.0,0.8210647170608109,0.7413165118243243,303148.0,48000.0,7.802950767454446,11.643711760449614
P0005651,3.7546666666666666,1665.4288084321406,31125.0,0.0,0.6190241033380682,0.09423828125,360492.0,48000.0,7.418438177622666,18.688880510769383
P0005653,3.622312925170068,2742.81861438713,32768.0,1.8780048076923078e-05,0.6877378806089743,0.4553410456730769,319532.0,44100.0,7.917105884032304,11.946834481911196
P0005656,4.608,2918.5570923360783,32768.0,0.0005334924768518518,0.4703504774305556,0.08178258825231481,442412.0,48000.0,7.979187203050823,11.227465820708183
P0005659,6.826666666666667,3438.5480247322257,32768.0,0.001544189453125,0.5174652099609375,0.0491424560546875,655404.0,48000.0,8.143095353576028,9.529603706070748
P0005660,2.816,2009.8188964396406,32768.0,0.00028852982954545456,0.8541592684659091,0.08254172585227272,270380.0,48000.0,7.606297329247727,16.303956569436004
P0005661,11.609977324263038,1151.7044327305048,32768.0,0.000123046875,0.937583984375,0.1241953125,1024044.0,44100.0,7.049866141119226,28.45174427459997
P0005663,3.328,2641.715362148689,28254.0,0.0,0.6174692007211539,0.13698793068910256,319532.0,48000.0,7.879562213817514,10.695323351191167
P0005666,4.949333333333334,4429.474747502172,32768.0,0.0006313981681034483,0.592828158674569,0.03750926050646552,475180.0,48000.0,8.39626202377631,7.3977168553609705
P0005668,8.448,472.7290291294289,12512.0,0.0,0.7051225142045454,0.07783153803661616,811052.0,48000.0,6.160635489727022,26.467593968188194
P0005669,2.56,2023.201274271994,28429.0,0.0,0.5650797526041667,0.13965657552083333,245804.0,48000.0,7.612930469273422,14.05149372012704
P0005671,3.498666666666667,1109.6208855785085,32767.0,1.1909298780487805e-05,0.8168349847560976,0.20140410632621952,335916.0,48000.0,7.012674494301949,29.529905597340274
P0005672,4.437333333333333,1996.6650830066096,32767.0,4.6950120192307695e-06,0.8027813251201923,0.22712120643028846,426028.0,48000.0,7.5997343190348525,16.410864435332602
P0005673,3.84,2452.089914760576,30215.0,0.0,0.8701497395833333,0.8237087673611111,368684.0,48000.0,7.80510369860529,12.322141948427651
P0005674,3.5294331065759637,2078.1776026110456,32768.0,3.212376644736842e-05,0.7678865131578947,0.23171515213815788,311340.0,44100.0,7.639727711150679,15.76766103090234
P0005675,2.7306666666666666,3403.3345191855115,32768.0,0.0020751953125,0.7899703979492188,0.127349853515625,262188.0,48000.0,8.132804757246022,9.628204284729682
P0005676,4.365351473922902,3141.7849681290086,26028.0,0.0,0.6065855634973404,0.061242935505319146,385068.0,44100.0,8.052864618335223,8.284462579083467
P0005677,4.6439909297052155,2.739153859714255,78.0,0.0,0.999345703125,0.3949462890625,409644.0,44100.0,1.318859345112035,28.47594694065886
P0005680,4.608,2572.887130766284,30451.0,0.0,0.8056052879050926,0.7915988498263888,442412.0,48000.0,7.853172537453496,11.835342342016741
P0005681,4.693333333333333,3816.620938067965,32767.0,4.438920454545454e-06,0.7457164417613636,0.7087491122159091,450604.0,48000.0,8.247382716504013,8.585343038174129
P0005683,5.546666666666667,1174.3515106716288,32768.0,3.7560096153846156e-06,0.8619666466346154,0.07371920072115384,532524.0,48000.0,7.069322539857829,27.903059435101845
P0005684,2.56,168.67861573685337,3835.0,0.0,0.8638753255208333,0.11315104166666666,245804.0,48000.0,5.13390615214237,22.73554346663626
P0005685,5.290666666666667,1934.4070100391073,27460.0,0.0,0.8645846459173387,0.7936657321068549,507948.0,48000.0,7.568072924450775,14.195564768673297
P0005686,3.328,375.79004466726315,6818.0,0.0,0.782645983573718,0.15022786458333334,319532.0,48000.0,5.931688121618735,18.14310968780117
P0005687,3.6693333333333333,4204.056830155796,31613.0,0.0,0.22752770712209303,0.014557594476744186,352300.0,48000.0,8.344043087216031,7.519641450427526
P0005689,3.8080725623582765,266.3421204485833,5278.0,0.0,0.8313464653201219,0.2573956745426829,335916.0,44100.0,5.588529188166631,19.81661778126111
